source,target,weight,distance,source_name,target_name
2226485816,2359205623,1,1.0,Peter Van Katwyk,Linfeng Zhang
13027820,2226485816,1,1.0,Connor W. Coley,Peter Van Katwyk
1865800402,2226485816,1,1.0,Y. Bengio,Peter Van Katwyk
2095762,2226485816,1,1.0,M. Zitnik,Peter Van Katwyk
2047844,48860334,1,1.0,Anima Anandkumar,Andreea Deac
46354410,48860334,1,1.0,K. Bergen,Andreea Deac
2188778449,48860334,1,1.0,Carla P. Gomes,Andreea Deac
2226475487,48860334,1,1.0,Shirley Ho,Andreea Deac
143967473,48860334,1,1.0,Pushmeet Kohli,Andreea Deac
1764249,48860334,1,1.0,Joan Lasenby,Andreea Deac
1702139,48860334,1,1.0,J. Leskovec,Andreea Deac
2110264337,48860334,1,1.0,Tie-Yan Liu,Andreea Deac
2613935,48860334,1,1.0,A. Manrai,Andreea Deac
2226493959,48860334,1,1.0,D. Marks,Andreea Deac
2378027,48860334,1,1.0,Bharath Ramsundar,Andreea Deac
2159642226,48860334,1,1.0,Le Song,Andreea Deac
1738536,48860334,1,1.0,Jimeng Sun,Andreea Deac
2115854801,48860334,1,1.0,Jian Tang,Andreea Deac
3444569,48860334,1,1.0,Petar Velickovic,Andreea Deac
2228923747,48860334,1,1.0,Max Welling,Andreea Deac
2359205623,48860334,1,1.0,Linfeng Zhang,Andreea Deac
13027820,48860334,1,1.0,Connor W. Coley,Andreea Deac
1865800402,48860334,1,1.0,Y. Bengio,Andreea Deac
2095762,48860334,1,1.0,M. Zitnik,Andreea Deac
2047844,46354410,1,1.0,Anima Anandkumar,K. Bergen
2047844,2188778449,1,1.0,Anima Anandkumar,Carla P. Gomes
2047844,2226475487,1,1.0,Anima Anandkumar,Shirley Ho
143967473,2047844,1,1.0,Pushmeet Kohli,Anima Anandkumar
1764249,2047844,1,1.0,Joan Lasenby,Anima Anandkumar
1702139,2047844,1,1.0,J. Leskovec,Anima Anandkumar
2047844,2110264337,1,1.0,Anima Anandkumar,Tie-Yan Liu
2047844,2613935,1,1.0,Anima Anandkumar,A. Manrai
2047844,2226493959,1,1.0,Anima Anandkumar,D. Marks
2047844,2378027,1,1.0,Anima Anandkumar,Bharath Ramsundar
2047844,2159642226,1,1.0,Anima Anandkumar,Le Song
1738536,2047844,1,1.0,Jimeng Sun,Anima Anandkumar
2047844,2115854801,1,1.0,Anima Anandkumar,Jian Tang
2047844,3444569,1,1.0,Anima Anandkumar,Petar Velickovic
2047844,2228923747,1,1.0,Anima Anandkumar,Max Welling
2047844,2359205623,1,1.0,Anima Anandkumar,Linfeng Zhang
13027820,2047844,1,1.0,Connor W. Coley,Anima Anandkumar
1865800402,2047844,1,1.0,Y. Bengio,Anima Anandkumar
2047844,2095762,1,1.0,Anima Anandkumar,M. Zitnik
2188778449,46354410,1,1.0,Carla P. Gomes,K. Bergen
2226475487,46354410,1,1.0,Shirley Ho,K. Bergen
143967473,46354410,1,1.0,Pushmeet Kohli,K. Bergen
1764249,46354410,1,1.0,Joan Lasenby,K. Bergen
1702139,46354410,1,1.0,J. Leskovec,K. Bergen
2110264337,46354410,1,1.0,Tie-Yan Liu,K. Bergen
2613935,46354410,1,1.0,A. Manrai,K. Bergen
2226493959,46354410,1,1.0,D. Marks,K. Bergen
2378027,46354410,1,1.0,Bharath Ramsundar,K. Bergen
2159642226,46354410,1,1.0,Le Song,K. Bergen
1738536,46354410,1,1.0,Jimeng Sun,K. Bergen
2115854801,46354410,1,1.0,Jian Tang,K. Bergen
3444569,46354410,1,1.0,Petar Velickovic,K. Bergen
2228923747,46354410,1,1.0,Max Welling,K. Bergen
2359205623,46354410,1,1.0,Linfeng Zhang,K. Bergen
13027820,46354410,1,1.0,Connor W. Coley,K. Bergen
1865800402,46354410,1,1.0,Y. Bengio,K. Bergen
2095762,46354410,1,1.0,M. Zitnik,K. Bergen
2188778449,2226475487,1,1.0,Carla P. Gomes,Shirley Ho
143967473,2188778449,1,1.0,Pushmeet Kohli,Carla P. Gomes
1764249,2188778449,1,1.0,Joan Lasenby,Carla P. Gomes
1702139,2188778449,1,1.0,J. Leskovec,Carla P. Gomes
2110264337,2188778449,1,1.0,Tie-Yan Liu,Carla P. Gomes
2188778449,2613935,1,1.0,Carla P. Gomes,A. Manrai
2188778449,2226493959,1,1.0,Carla P. Gomes,D. Marks
2188778449,2378027,1,1.0,Carla P. Gomes,Bharath Ramsundar
2159642226,2188778449,1,1.0,Le Song,Carla P. Gomes
1738536,2188778449,1,1.0,Jimeng Sun,Carla P. Gomes
2115854801,2188778449,1,1.0,Jian Tang,Carla P. Gomes
2188778449,3444569,1,1.0,Carla P. Gomes,Petar Velickovic
2188778449,2228923747,1,1.0,Carla P. Gomes,Max Welling
2188778449,2359205623,1,1.0,Carla P. Gomes,Linfeng Zhang
13027820,2188778449,1,1.0,Connor W. Coley,Carla P. Gomes
1865800402,2188778449,1,1.0,Y. Bengio,Carla P. Gomes
2095762,2188778449,1,1.0,M. Zitnik,Carla P. Gomes
143967473,2226475487,1,1.0,Pushmeet Kohli,Shirley Ho
1764249,2226475487,1,1.0,Joan Lasenby,Shirley Ho
1702139,2226475487,1,1.0,J. Leskovec,Shirley Ho
2110264337,2226475487,1,1.0,Tie-Yan Liu,Shirley Ho
2226475487,2613935,1,1.0,Shirley Ho,A. Manrai
2226475487,2226493959,1,1.0,Shirley Ho,D. Marks
2226475487,2378027,1,1.0,Shirley Ho,Bharath Ramsundar
2159642226,2226475487,1,1.0,Le Song,Shirley Ho
1738536,2226475487,1,1.0,Jimeng Sun,Shirley Ho
2115854801,2226475487,1,1.0,Jian Tang,Shirley Ho
2226475487,3444569,1,1.0,Shirley Ho,Petar Velickovic
2226475487,2228923747,1,1.0,Shirley Ho,Max Welling
2226475487,2359205623,1,1.0,Shirley Ho,Linfeng Zhang
13027820,2226475487,1,1.0,Connor W. Coley,Shirley Ho
1865800402,2226475487,1,1.0,Y. Bengio,Shirley Ho
2095762,2226475487,1,1.0,M. Zitnik,Shirley Ho
143967473,1764249,1,1.0,Pushmeet Kohli,Joan Lasenby
143967473,1702139,1,1.0,Pushmeet Kohli,J. Leskovec
143967473,2110264337,1,1.0,Pushmeet Kohli,Tie-Yan Liu
143967473,2613935,1,1.0,Pushmeet Kohli,A. Manrai
143967473,2226493959,1,1.0,Pushmeet Kohli,D. Marks
143967473,2378027,1,1.0,Pushmeet Kohli,Bharath Ramsundar
143967473,2159642226,1,1.0,Pushmeet Kohli,Le Song
143967473,1738536,1,1.0,Pushmeet Kohli,Jimeng Sun
143967473,2115854801,1,1.0,Pushmeet Kohli,Jian Tang
143967473,3444569,1,1.0,Pushmeet Kohli,Petar Velickovic
143967473,2228923747,1,1.0,Pushmeet Kohli,Max Welling
143967473,2359205623,1,1.0,Pushmeet Kohli,Linfeng Zhang
13027820,143967473,1,1.0,Connor W. Coley,Pushmeet Kohli
143967473,1865800402,1,1.0,Pushmeet Kohli,Y. Bengio
143967473,2095762,1,1.0,Pushmeet Kohli,M. Zitnik
1702139,1764249,1,1.0,J. Leskovec,Joan Lasenby
1764249,2110264337,1,1.0,Joan Lasenby,Tie-Yan Liu
1764249,2613935,1,1.0,Joan Lasenby,A. Manrai
1764249,2226493959,1,1.0,Joan Lasenby,D. Marks
1764249,2378027,1,1.0,Joan Lasenby,Bharath Ramsundar
1764249,2159642226,1,1.0,Joan Lasenby,Le Song
1738536,1764249,1,1.0,Jimeng Sun,Joan Lasenby
1764249,2115854801,1,1.0,Joan Lasenby,Jian Tang
1764249,3444569,1,1.0,Joan Lasenby,Petar Velickovic
1764249,2228923747,1,1.0,Joan Lasenby,Max Welling
1764249,2359205623,1,1.0,Joan Lasenby,Linfeng Zhang
13027820,1764249,1,1.0,Connor W. Coley,Joan Lasenby
1764249,1865800402,1,1.0,Joan Lasenby,Y. Bengio
1764249,2095762,1,1.0,Joan Lasenby,M. Zitnik
1702139,2110264337,1,1.0,J. Leskovec,Tie-Yan Liu
1702139,2613935,1,1.0,J. Leskovec,A. Manrai
1702139,2226493959,1,1.0,J. Leskovec,D. Marks
1702139,2378027,1,1.0,J. Leskovec,Bharath Ramsundar
1702139,2159642226,1,1.0,J. Leskovec,Le Song
1702139,1738536,1,1.0,J. Leskovec,Jimeng Sun
1702139,2115854801,1,1.0,J. Leskovec,Jian Tang
1702139,3444569,1,1.0,J. Leskovec,Petar Velickovic
1702139,2228923747,1,1.0,J. Leskovec,Max Welling
1702139,2359205623,1,1.0,J. Leskovec,Linfeng Zhang
13027820,1702139,1,1.0,Connor W. Coley,J. Leskovec
1702139,1865800402,1,1.0,J. Leskovec,Y. Bengio
1702139,2095762,2,0.5,J. Leskovec,M. Zitnik
2110264337,2613935,1,1.0,Tie-Yan Liu,A. Manrai
2110264337,2226493959,1,1.0,Tie-Yan Liu,D. Marks
2110264337,2378027,1,1.0,Tie-Yan Liu,Bharath Ramsundar
2110264337,2159642226,1,1.0,Tie-Yan Liu,Le Song
1738536,2110264337,1,1.0,Jimeng Sun,Tie-Yan Liu
2110264337,2115854801,1,1.0,Tie-Yan Liu,Jian Tang
2110264337,3444569,1,1.0,Tie-Yan Liu,Petar Velickovic
2110264337,2228923747,1,1.0,Tie-Yan Liu,Max Welling
2110264337,2359205623,1,1.0,Tie-Yan Liu,Linfeng Zhang
13027820,2110264337,1,1.0,Connor W. Coley,Tie-Yan Liu
1865800402,2110264337,1,1.0,Y. Bengio,Tie-Yan Liu
2095762,2110264337,1,1.0,M. Zitnik,Tie-Yan Liu
2226493959,2613935,1,1.0,D. Marks,A. Manrai
2378027,2613935,1,1.0,Bharath Ramsundar,A. Manrai
2159642226,2613935,1,1.0,Le Song,A. Manrai
1738536,2613935,1,1.0,Jimeng Sun,A. Manrai
2115854801,2613935,1,1.0,Jian Tang,A. Manrai
2613935,3444569,1,1.0,A. Manrai,Petar Velickovic
2228923747,2613935,1,1.0,Max Welling,A. Manrai
2359205623,2613935,1,1.0,Linfeng Zhang,A. Manrai
13027820,2613935,1,1.0,Connor W. Coley,A. Manrai
1865800402,2613935,1,1.0,Y. Bengio,A. Manrai
2095762,2613935,1,1.0,M. Zitnik,A. Manrai
2226493959,2378027,1,1.0,D. Marks,Bharath Ramsundar
2159642226,2226493959,1,1.0,Le Song,D. Marks
1738536,2226493959,1,1.0,Jimeng Sun,D. Marks
2115854801,2226493959,1,1.0,Jian Tang,D. Marks
2226493959,3444569,1,1.0,D. Marks,Petar Velickovic
2226493959,2228923747,1,1.0,D. Marks,Max Welling
2226493959,2359205623,1,1.0,D. Marks,Linfeng Zhang
13027820,2226493959,1,1.0,Connor W. Coley,D. Marks
1865800402,2226493959,1,1.0,Y. Bengio,D. Marks
2095762,2226493959,1,1.0,M. Zitnik,D. Marks
2159642226,2378027,1,1.0,Le Song,Bharath Ramsundar
1738536,2378027,1,1.0,Jimeng Sun,Bharath Ramsundar
2115854801,2378027,1,1.0,Jian Tang,Bharath Ramsundar
2378027,3444569,1,1.0,Bharath Ramsundar,Petar Velickovic
2228923747,2378027,1,1.0,Max Welling,Bharath Ramsundar
2359205623,2378027,1,1.0,Linfeng Zhang,Bharath Ramsundar
13027820,2378027,1,1.0,Connor W. Coley,Bharath Ramsundar
1865800402,2378027,1,1.0,Y. Bengio,Bharath Ramsundar
2095762,2378027,1,1.0,M. Zitnik,Bharath Ramsundar
1738536,2159642226,1,1.0,Jimeng Sun,Le Song
2115854801,2159642226,1,1.0,Jian Tang,Le Song
2159642226,3444569,1,1.0,Le Song,Petar Velickovic
2159642226,2228923747,1,1.0,Le Song,Max Welling
2159642226,2359205623,1,1.0,Le Song,Linfeng Zhang
13027820,2159642226,1,1.0,Connor W. Coley,Le Song
1865800402,2159642226,1,1.0,Y. Bengio,Le Song
2095762,2159642226,1,1.0,M. Zitnik,Le Song
1738536,2115854801,1,1.0,Jimeng Sun,Jian Tang
1738536,3444569,1,1.0,Jimeng Sun,Petar Velickovic
1738536,2228923747,1,1.0,Jimeng Sun,Max Welling
1738536,2359205623,1,1.0,Jimeng Sun,Linfeng Zhang
13027820,1738536,1,1.0,Connor W. Coley,Jimeng Sun
1738536,1865800402,1,1.0,Jimeng Sun,Y. Bengio
1738536,2095762,1,1.0,Jimeng Sun,M. Zitnik
2115854801,3444569,1,1.0,Jian Tang,Petar Velickovic
2115854801,2228923747,1,1.0,Jian Tang,Max Welling
2115854801,2359205623,1,1.0,Jian Tang,Linfeng Zhang
13027820,2115854801,1,1.0,Connor W. Coley,Jian Tang
1865800402,2115854801,1,1.0,Y. Bengio,Jian Tang
2095762,2115854801,1,1.0,M. Zitnik,Jian Tang
2228923747,3444569,1,1.0,Max Welling,Petar Velickovic
2359205623,3444569,1,1.0,Linfeng Zhang,Petar Velickovic
13027820,3444569,1,1.0,Connor W. Coley,Petar Velickovic
1865800402,3444569,1,1.0,Y. Bengio,Petar Velickovic
2095762,3444569,1,1.0,M. Zitnik,Petar Velickovic
2228923747,2359205623,1,1.0,Max Welling,Linfeng Zhang
13027820,2228923747,1,1.0,Connor W. Coley,Max Welling
1865800402,2228923747,1,1.0,Y. Bengio,Max Welling
2095762,2228923747,1,1.0,M. Zitnik,Max Welling
13027820,2359205623,1,1.0,Connor W. Coley,Linfeng Zhang
1865800402,2359205623,1,1.0,Y. Bengio,Linfeng Zhang
2095762,2359205623,1,1.0,M. Zitnik,Linfeng Zhang
13027820,1865800402,1,1.0,Connor W. Coley,Y. Bengio
13027820,2095762,1,1.0,Connor W. Coley,M. Zitnik
1865800402,2095762,1,1.0,Y. Bengio,M. Zitnik
1699771,51931569,1,1.0,P. Hitzler,Md Kamruzzaman Sarker
2117194781,2155602966,1,1.0,Shan Wang,Fang Wang
2117194781,2332602539,1,1.0,Shan Wang,Zhenzhou Zhu
2117194781,2264403157,1,1.0,Shan Wang,Jingxuan Wang
2117194781,2368468789,1,1.0,Shan Wang,T. Tran
2117194781,2265219069,1,1.0,Shan Wang,Zhao Du
2155602966,2332602539,1,1.0,Fang Wang,Zhenzhou Zhu
2155602966,2264403157,1,1.0,Fang Wang,Jingxuan Wang
2155602966,2368468789,1,1.0,Fang Wang,T. Tran
2155602966,2265219069,1,1.0,Fang Wang,Zhao Du
2264403157,2332602539,1,1.0,Jingxuan Wang,Zhenzhou Zhu
2332602539,2368468789,1,1.0,Zhenzhou Zhu,T. Tran
2265219069,2332602539,1,1.0,Zhao Du,Zhenzhou Zhu
2264403157,2368468789,1,1.0,Jingxuan Wang,T. Tran
2264403157,2265219069,1,1.0,Jingxuan Wang,Zhao Du
2265219069,2368468789,1,1.0,Zhao Du,T. Tran
150331642,3185174,1,1.0,Vikas Hassija,V. Chamola
150331642,2233658018,1,1.0,Vikas Hassija,Atmesh Mahapatra
150331642,2147282532,1,1.0,Vikas Hassija,Abhinandan Singal
150331642,73235682,1,1.0,Vikas Hassija,Divyansh Goel
150331642,5380819,1,1.0,Vikas Hassija,Kaizhu Huang
150331642,1752983,1,1.0,Vikas Hassija,Simone Scardapane
115566972,150331642,1,1.0,Indro Spinelli,Vikas Hassija
150331642,2188228655,1,1.0,Vikas Hassija,Mufti Mahmud
150331642,2199960729,1,1.0,Vikas Hassija,Amir Hussain
2233658018,3185174,1,1.0,Atmesh Mahapatra,V. Chamola
2147282532,3185174,1,1.0,Abhinandan Singal,V. Chamola
3185174,73235682,1,1.0,V. Chamola,Divyansh Goel
3185174,5380819,1,1.0,V. Chamola,Kaizhu Huang
1752983,3185174,1,1.0,Simone Scardapane,V. Chamola
115566972,3185174,1,1.0,Indro Spinelli,V. Chamola
2188228655,3185174,1,1.0,Mufti Mahmud,V. Chamola
2199960729,3185174,1,1.0,Amir Hussain,V. Chamola
2147282532,2233658018,1,1.0,Abhinandan Singal,Atmesh Mahapatra
2233658018,73235682,1,1.0,Atmesh Mahapatra,Divyansh Goel
2233658018,5380819,1,1.0,Atmesh Mahapatra,Kaizhu Huang
1752983,2233658018,1,1.0,Simone Scardapane,Atmesh Mahapatra
115566972,2233658018,1,1.0,Indro Spinelli,Atmesh Mahapatra
2188228655,2233658018,1,1.0,Mufti Mahmud,Atmesh Mahapatra
2199960729,2233658018,1,1.0,Amir Hussain,Atmesh Mahapatra
2147282532,73235682,1,1.0,Abhinandan Singal,Divyansh Goel
2147282532,5380819,1,1.0,Abhinandan Singal,Kaizhu Huang
1752983,2147282532,1,1.0,Simone Scardapane,Abhinandan Singal
115566972,2147282532,1,1.0,Indro Spinelli,Abhinandan Singal
2147282532,2188228655,1,1.0,Abhinandan Singal,Mufti Mahmud
2147282532,2199960729,1,1.0,Abhinandan Singal,Amir Hussain
5380819,73235682,1,1.0,Kaizhu Huang,Divyansh Goel
1752983,73235682,1,1.0,Simone Scardapane,Divyansh Goel
115566972,73235682,1,1.0,Indro Spinelli,Divyansh Goel
2188228655,73235682,1,1.0,Mufti Mahmud,Divyansh Goel
2199960729,73235682,1,1.0,Amir Hussain,Divyansh Goel
1752983,5380819,1,1.0,Simone Scardapane,Kaizhu Huang
115566972,5380819,1,1.0,Indro Spinelli,Kaizhu Huang
2188228655,5380819,1,1.0,Mufti Mahmud,Kaizhu Huang
2199960729,5380819,1,1.0,Amir Hussain,Kaizhu Huang
115566972,1752983,1,1.0,Indro Spinelli,Simone Scardapane
1752983,2188228655,1,1.0,Simone Scardapane,Mufti Mahmud
1752983,2199960729,1,1.0,Simone Scardapane,Amir Hussain
115566972,2188228655,1,1.0,Indro Spinelli,Mufti Mahmud
115566972,2199960729,1,1.0,Indro Spinelli,Amir Hussain
2188228655,2199960729,1,1.0,Mufti Mahmud,Amir Hussain
1720124,3439407,1,1.0,G. Karniadakis,I. Kevrekidis
1720124,2149373363,1,1.0,G. Karniadakis,Lu Lu
1720124,3410970,2,0.5,G. Karniadakis,P. Perdikaris
118188801,1720124,1,1.0,Sifan Wang,G. Karniadakis
1720124,2145494483,1,1.0,G. Karniadakis,Liu Yang
2149373363,3439407,1,1.0,Lu Lu,I. Kevrekidis
3410970,3439407,1,1.0,P. Perdikaris,I. Kevrekidis
118188801,3439407,1,1.0,Sifan Wang,I. Kevrekidis
2145494483,3439407,1,1.0,Liu Yang,I. Kevrekidis
2149373363,3410970,1,1.0,Lu Lu,P. Perdikaris
118188801,2149373363,1,1.0,Sifan Wang,Lu Lu
2145494483,2149373363,1,1.0,Liu Yang,Lu Lu
118188801,3410970,1,1.0,Sifan Wang,P. Perdikaris
2145494483,3410970,1,1.0,Liu Yang,P. Perdikaris
118188801,2145494483,1,1.0,Sifan Wang,Liu Yang
145642373,4565995,1,1.0,Han Xiao,Kashif Rasul
145642373,2742129,1,1.0,Han Xiao,Roland Vollgraf
2742129,4565995,1,1.0,Roland Vollgraf,Kashif Rasul
2775559,51997673,1,1.0,Fred Morstatter,Ninareh Mehrabi
51884035,51997673,1,1.0,N. Saxena,Ninareh Mehrabi
1782658,51997673,1,1.0,Kristina Lerman,Ninareh Mehrabi
143728483,51997673,1,1.0,A. Galstyan,Ninareh Mehrabi
2775559,51884035,1,1.0,Fred Morstatter,N. Saxena
1782658,2775559,1,1.0,Kristina Lerman,Fred Morstatter
143728483,2775559,1,1.0,A. Galstyan,Fred Morstatter
1782658,51884035,1,1.0,Kristina Lerman,N. Saxena
143728483,51884035,1,1.0,A. Galstyan,N. Saxena
143728483,1782658,1,1.0,A. Galstyan,Kristina Lerman
1388372395,3351164,1,1.0,F. Doshi-Velez,Been Kim
144758007,2057642721,2,0.5,P. Barham,Martín Abadi
2057642721,2108406634,1,1.0,Martín Abadi,Jianmin Chen
2057642721,2545358,2,0.5,Martín Abadi,Z. Chen
2057642721,36347083,2,0.5,Martín Abadi,Andy Davis
2057642721,49959210,2,0.5,Martín Abadi,J. Dean
145139947,2057642721,2,0.5,M. Devin,Martín Abadi
1780892,2057642721,2,0.5,S. Ghemawat,Martín Abadi
2057642721,2060655766,2,0.5,Martín Abadi,G. Irving
2057642721,2090818,2,0.5,Martín Abadi,M. Isard
1942300,2057642721,2,0.5,M. Kudlur,Martín Abadi
2057642721,3369421,2,0.5,Martín Abadi,J. Levenberg
2057642721,3089272,2,0.5,Martín Abadi,R. Monga
144375552,2057642721,2,0.5,Sherry Moore,Martín Abadi
20154699,2057642721,2,0.5,D. Murray,Martín Abadi
2057642721,32163737,2,0.5,Martín Abadi,Benoit Steiner
2057642721,2080690,2,0.5,Martín Abadi,P. Tucker
2053781980,2057642721,2,0.5,Vijay Vasudevan,Martín Abadi
2057642721,47941411,2,0.5,Martín Abadi,Pete Warden
2057642721,35078078,2,0.5,Martín Abadi,M. Wicke
2057642721,2117163698,2,0.5,Martín Abadi,Yuan Yu
2057642721,2108113547,1,1.0,Martín Abadi,Xiaoqiang Zhang
144758007,2108406634,1,1.0,P. Barham,Jianmin Chen
144758007,2545358,2,0.5,P. Barham,Z. Chen
144758007,36347083,2,0.5,P. Barham,Andy Davis
144758007,49959210,2,0.5,P. Barham,J. Dean
144758007,145139947,2,0.5,P. Barham,M. Devin
144758007,1780892,2,0.5,P. Barham,S. Ghemawat
144758007,2060655766,2,0.5,P. Barham,G. Irving
144758007,2090818,2,0.5,P. Barham,M. Isard
144758007,1942300,2,0.5,P. Barham,M. Kudlur
144758007,3369421,2,0.5,P. Barham,J. Levenberg
144758007,3089272,2,0.5,P. Barham,R. Monga
144375552,144758007,2,0.5,Sherry Moore,P. Barham
144758007,20154699,2,0.5,P. Barham,D. Murray
144758007,32163737,2,0.5,P. Barham,Benoit Steiner
144758007,2080690,2,0.5,P. Barham,P. Tucker
144758007,2053781980,2,0.5,P. Barham,Vijay Vasudevan
144758007,47941411,2,0.5,P. Barham,Pete Warden
144758007,35078078,2,0.5,P. Barham,M. Wicke
144758007,2117163698,2,0.5,P. Barham,Yuan Yu
144758007,2108113547,1,1.0,P. Barham,Xiaoqiang Zhang
2108406634,2545358,1,1.0,Jianmin Chen,Z. Chen
2108406634,36347083,1,1.0,Jianmin Chen,Andy Davis
2108406634,49959210,1,1.0,Jianmin Chen,J. Dean
145139947,2108406634,1,1.0,M. Devin,Jianmin Chen
1780892,2108406634,1,1.0,S. Ghemawat,Jianmin Chen
2060655766,2108406634,1,1.0,G. Irving,Jianmin Chen
2090818,2108406634,1,1.0,M. Isard,Jianmin Chen
1942300,2108406634,1,1.0,M. Kudlur,Jianmin Chen
2108406634,3369421,1,1.0,Jianmin Chen,J. Levenberg
2108406634,3089272,1,1.0,Jianmin Chen,R. Monga
144375552,2108406634,1,1.0,Sherry Moore,Jianmin Chen
20154699,2108406634,1,1.0,D. Murray,Jianmin Chen
2108406634,32163737,1,1.0,Jianmin Chen,Benoit Steiner
2080690,2108406634,1,1.0,P. Tucker,Jianmin Chen
2053781980,2108406634,1,1.0,Vijay Vasudevan,Jianmin Chen
2108406634,47941411,1,1.0,Jianmin Chen,Pete Warden
2108406634,35078078,1,1.0,Jianmin Chen,M. Wicke
2108406634,2117163698,1,1.0,Jianmin Chen,Yuan Yu
2108113547,2108406634,1,1.0,Xiaoqiang Zhang,Jianmin Chen
2545358,36347083,2,0.5,Z. Chen,Andy Davis
2545358,49959210,2,0.5,Z. Chen,J. Dean
145139947,2545358,2,0.5,M. Devin,Z. Chen
1780892,2545358,2,0.5,S. Ghemawat,Z. Chen
2060655766,2545358,2,0.5,G. Irving,Z. Chen
2090818,2545358,2,0.5,M. Isard,Z. Chen
1942300,2545358,2,0.5,M. Kudlur,Z. Chen
2545358,3369421,2,0.5,Z. Chen,J. Levenberg
2545358,3089272,2,0.5,Z. Chen,R. Monga
144375552,2545358,2,0.5,Sherry Moore,Z. Chen
20154699,2545358,2,0.5,D. Murray,Z. Chen
2545358,32163737,2,0.5,Z. Chen,Benoit Steiner
2080690,2545358,2,0.5,P. Tucker,Z. Chen
2053781980,2545358,2,0.5,Vijay Vasudevan,Z. Chen
2545358,47941411,2,0.5,Z. Chen,Pete Warden
2545358,35078078,2,0.5,Z. Chen,M. Wicke
2117163698,2545358,2,0.5,Yuan Yu,Z. Chen
2108113547,2545358,1,1.0,Xiaoqiang Zhang,Z. Chen
36347083,49959210,2,0.5,Andy Davis,J. Dean
145139947,36347083,2,0.5,M. Devin,Andy Davis
1780892,36347083,2,0.5,S. Ghemawat,Andy Davis
2060655766,36347083,2,0.5,G. Irving,Andy Davis
2090818,36347083,2,0.5,M. Isard,Andy Davis
1942300,36347083,2,0.5,M. Kudlur,Andy Davis
3369421,36347083,2,0.5,J. Levenberg,Andy Davis
3089272,36347083,2,0.5,R. Monga,Andy Davis
144375552,36347083,2,0.5,Sherry Moore,Andy Davis
20154699,36347083,2,0.5,D. Murray,Andy Davis
32163737,36347083,2,0.5,Benoit Steiner,Andy Davis
2080690,36347083,2,0.5,P. Tucker,Andy Davis
2053781980,36347083,2,0.5,Vijay Vasudevan,Andy Davis
36347083,47941411,2,0.5,Andy Davis,Pete Warden
35078078,36347083,2,0.5,M. Wicke,Andy Davis
2117163698,36347083,2,0.5,Yuan Yu,Andy Davis
2108113547,36347083,1,1.0,Xiaoqiang Zhang,Andy Davis
145139947,49959210,2,0.5,M. Devin,J. Dean
1780892,49959210,2,0.5,S. Ghemawat,J. Dean
2060655766,49959210,2,0.5,G. Irving,J. Dean
2090818,49959210,2,0.5,M. Isard,J. Dean
1942300,49959210,2,0.5,M. Kudlur,J. Dean
3369421,49959210,2,0.5,J. Levenberg,J. Dean
3089272,49959210,2,0.5,R. Monga,J. Dean
144375552,49959210,2,0.5,Sherry Moore,J. Dean
20154699,49959210,2,0.5,D. Murray,J. Dean
32163737,49959210,2,0.5,Benoit Steiner,J. Dean
2080690,49959210,2,0.5,P. Tucker,J. Dean
2053781980,49959210,2,0.5,Vijay Vasudevan,J. Dean
47941411,49959210,2,0.5,Pete Warden,J. Dean
35078078,49959210,2,0.5,M. Wicke,J. Dean
2117163698,49959210,2,0.5,Yuan Yu,J. Dean
2108113547,49959210,1,1.0,Xiaoqiang Zhang,J. Dean
145139947,1780892,2,0.5,M. Devin,S. Ghemawat
145139947,2060655766,2,0.5,M. Devin,G. Irving
145139947,2090818,2,0.5,M. Devin,M. Isard
145139947,1942300,2,0.5,M. Devin,M. Kudlur
145139947,3369421,2,0.5,M. Devin,J. Levenberg
145139947,3089272,2,0.5,M. Devin,R. Monga
144375552,145139947,2,0.5,Sherry Moore,M. Devin
145139947,20154699,2,0.5,M. Devin,D. Murray
145139947,32163737,2,0.5,M. Devin,Benoit Steiner
145139947,2080690,2,0.5,M. Devin,P. Tucker
145139947,2053781980,2,0.5,M. Devin,Vijay Vasudevan
145139947,47941411,2,0.5,M. Devin,Pete Warden
145139947,35078078,2,0.5,M. Devin,M. Wicke
145139947,2117163698,2,0.5,M. Devin,Yuan Yu
145139947,2108113547,1,1.0,M. Devin,Xiaoqiang Zhang
1780892,2060655766,2,0.5,S. Ghemawat,G. Irving
1780892,2090818,2,0.5,S. Ghemawat,M. Isard
1780892,1942300,2,0.5,S. Ghemawat,M. Kudlur
1780892,3369421,2,0.5,S. Ghemawat,J. Levenberg
1780892,3089272,2,0.5,S. Ghemawat,R. Monga
144375552,1780892,2,0.5,Sherry Moore,S. Ghemawat
1780892,20154699,2,0.5,S. Ghemawat,D. Murray
1780892,32163737,2,0.5,S. Ghemawat,Benoit Steiner
1780892,2080690,2,0.5,S. Ghemawat,P. Tucker
1780892,2053781980,2,0.5,S. Ghemawat,Vijay Vasudevan
1780892,47941411,2,0.5,S. Ghemawat,Pete Warden
1780892,35078078,2,0.5,S. Ghemawat,M. Wicke
1780892,2117163698,2,0.5,S. Ghemawat,Yuan Yu
1780892,2108113547,1,1.0,S. Ghemawat,Xiaoqiang Zhang
2060655766,2090818,2,0.5,G. Irving,M. Isard
1942300,2060655766,2,0.5,M. Kudlur,G. Irving
2060655766,3369421,2,0.5,G. Irving,J. Levenberg
